EnrollmentID,StudentID,Term,AcademicYear,EnrollmentStatus,CreditHours,ResidencyStatus,Campus,EnrollmentDate
ENR001493,WMU00429,Spring 2025,2025,Enrolled,15,In-State,Regional Campus,2025-07-27
ENR001494,WMU00429,Fall 2023,2023,Enrolled,9,Out-of-State,Online,2023-01-25
ENR001495,WMU00430,Fall 2023,2023,Withdrawn,9,Out-of-State,Regional Campus,2023-04-24
ENR001496,WMU00430,Fall 2024,2024,Withdrawn,6,International,Regional Campus,2024-07-21
ENR001497,WMU00430,Spring 2024,2024,Enrolled,6,International,Regional Campus,2024-05-16
ENR001498,WMU00430,Fall 2025,2025,Withdrawn,3,International,Main Campus,2025-07-03
ENR001499,WMU00430,Spring 2025,2025,Enrolled,15,International,Main Campus,2025-11-02
ENR001500,WMU00431,Fall 2024,2024,Enrolled,9,International,Regional Campus,2024-06-10
ENR001501,WMU00431,Spring 2025,2025,Completed,12,Out-of-State,Online,2025-12-19
ENR001502,WMU00431,Spring 2024,2024,Completed,15,International,Regional Campus,2024-10-05
ENR001503,WMU00431,Fall 2025,2025,Enrolled,12,In-State,Regional Campus,2025-08-11
ENR001504,WMU00432,Fall 2024,2024,Enrolled,9,International,Regional Campus,2024-04-11
ENR001505,WMU00432,Fall 2025,2025,Enrolled,9,International,Main Campus,2025-06-10
ENR001506,WMU00433,Fall 2024,2024,Completed,9,Out-of-State,Regional Campus,2024-11-07
ENR001507,WMU00433,Spring 2025,2025,Enrolled,15,International,Online,2025-04-22
ENR001508,WMU00433,Spring 2024,2024,Completed,9,International,Online,2024-04-26
ENR001509,WMU00434,Fall 2025,2025,Completed,6,International,Online,2025-03-21
ENR001510,WMU00434,Spring 2024,2024,Enrolled,12,In-State,Online,2024-08-23
ENR001511,WMU00434,Fall 2023,2023,Completed,9,Out-of-State,Regional Campus,2023-06-05
ENR001512,WMU00434,Spring 2025,2025,Completed,9,In-State,Online,2025-02-13
ENR001513,WMU00434,Fall 2024,2024,Withdrawn,15,In-State,Main Campus,2024-04-26
ENR001514,WMU00435,Spring 2025,2025,Completed,15,Out-of-State,Main Campus,2025-05-02
ENR001515,WMU00435,Fall 2025,2025,Withdrawn,12,International,Main Campus,2025-08-14
ENR001516,WMU00435,Fall 2024,2024,Enrolled,12,In-State,Main Campus,2024-03-04
ENR001517,WMU00435,Spring 2024,2024,Enrolled,9,In-State,Main Campus,2024-05-04
ENR001518,WMU00436,Spring 2024,2024,Enrolled,6,International,Regional Campus,2024-01-01
ENR001519,WMU00436,Fall 2023,2023,Enrolled,3,International,Regional Campus,2023-05-10
ENR001520,WMU00436,Fall 2024,2024,Enrolled,12,In-State,Main Campus,2024-10-20
ENR001521,WMU00436,Fall 2025,2025,Enrolled,15,International,Online,2025-04-05
ENR001522,WMU00437,Fall 2025,2025,Enrolled,6,Out-of-State,Main Campus,2025-09-20
ENR001523,WMU00437,Fall 2024,2024,Enrolled,3,In-State,Regional Campus,2024-12-20
ENR001524,WMU00438,Spring 2025,2025,Enrolled,12,In-State,Online,2025-10-06
ENR001525,WMU00438,Fall 2023,2023,Enrolled,6,Out-of-State,Main Campus,2023-01-08
ENR001526,WMU00438,Fall 2025,2025,Withdrawn,9,International,Regional Campus,2025-07-15
ENR001527,WMU00438,Fall 2024,2024,Enrolled,6,In-State,Main Campus,2024-07-23
ENR001528,WMU00439,Spring 2025,2025,Completed,3,Out-of-State,Main Campus,2025-11-16
ENR001529,WMU00439,Spring 2024,2024,Completed,12,Out-of-State,Online,2024-01-16
ENR001530,WMU00439,Fall 2024,2024,Completed,15,Out-of-State,Online,2024-10-07
ENR001531,WMU00439,Fall 2025,2025,Enrolled,9,International,Main Campus,2025-10-27
ENR001532,WMU00439,Fall 2023,2023,Enrolled,12,Out-of-State,Main Campus,2023-04-11
ENR001533,WMU00440,Spring 2025,2025,Withdrawn,6,International,Online,2025-01-22
ENR001534,WMU00440,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-02-15
ENR001535,WMU00440,Fall 2023,2023,Withdrawn,3,International,Online,2023-06-13
ENR001536,WMU00440,Spring 2024,2024,Withdrawn,3,Out-of-State,Regional Campus,2024-08-14
ENR001537,WMU00441,Spring 2025,2025,Enrolled,9,Out-of-State,Online,2025-05-16
ENR001538,WMU00441,Fall 2024,2024,Enrolled,6,In-State,Regional Campus,2024-11-17
ENR001539,WMU00442,Fall 2023,2023,Enrolled,3,In-State,Regional Campus,2023-03-03
ENR001540,WMU00442,Spring 2025,2025,Completed,15,In-State,Online,2025-02-17
ENR001541,WMU00442,Spring 2024,2024,Withdrawn,9,In-State,Online,2024-03-28
ENR001542,WMU00443,Fall 2024,2024,Completed,6,In-State,Main Campus,2024-02-20
ENR001543,WMU00443,Spring 2024,2024,Completed,3,International,Regional Campus,2024-03-10
ENR001544,WMU00443,Fall 2023,2023,Withdrawn,15,Out-of-State,Main Campus,2023-04-01
ENR001545,WMU00443,Spring 2025,2025,Completed,6,International,Main Campus,2025-02-25
ENR001546,WMU00443,Fall 2025,2025,Enrolled,3,In-State,Regional Campus,2025-02-25
ENR001547,WMU00444,Fall 2025,2025,Enrolled,15,In-State,Main Campus,2025-06-28
ENR001548,WMU00444,Fall 2024,2024,Enrolled,6,International,Main Campus,2024-09-17
ENR001549,WMU00444,Spring 2025,2025,Withdrawn,3,In-State,Main Campus,2025-01-16
ENR001550,WMU00444,Fall 2023,2023,Enrolled,6,In-State,Regional Campus,2023-06-19
ENR001551,WMU00444,Spring 2024,2024,Withdrawn,9,In-State,Online,2024-03-23
ENR001552,WMU00445,Spring 2024,2024,Enrolled,15,In-State,Online,2024-03-01
ENR001553,WMU00445,Fall 2025,2025,Withdrawn,9,International,Online,2025-11-25
ENR001554,WMU00446,Fall 2025,2025,Completed,15,International,Regional Campus,2025-07-25
ENR001555,WMU00446,Spring 2025,2025,Completed,9,Out-of-State,Main Campus,2025-09-28
ENR001556,WMU00446,Fall 2024,2024,Enrolled,12,In-State,Main Campus,2024-02-20
ENR001557,WMU00446,Spring 2024,2024,Enrolled,9,In-State,Regional Campus,2024-07-13
ENR001558,WMU00446,Fall 2023,2023,Enrolled,12,Out-of-State,Main Campus,2023-06-16
ENR001559,WMU00447,Fall 2023,2023,Withdrawn,6,International,Regional Campus,2023-03-21
ENR001560,WMU00447,Spring 2024,2024,Withdrawn,9,In-State,Main Campus,2024-01-08
ENR001561,WMU00447,Spring 2025,2025,Enrolled,12,Out-of-State,Online,2025-08-23
ENR001562,WMU00448,Fall 2024,2024,Enrolled,3,In-State,Regional Campus,2024-02-10
ENR001563,WMU00448,Spring 2024,2024,Enrolled,9,Out-of-State,Online,2024-07-21
ENR001564,WMU00448,Spring 2025,2025,Enrolled,12,International,Online,2025-06-27
ENR001565,WMU00448,Fall 2023,2023,Completed,15,Out-of-State,Main Campus,2023-08-03
ENR001566,WMU00448,Fall 2025,2025,Enrolled,9,In-State,Online,2025-09-06
ENR001567,WMU00449,Fall 2023,2023,Enrolled,15,In-State,Main Campus,2023-09-07
ENR001568,WMU00449,Spring 2024,2024,Enrolled,15,In-State,Online,2024-07-11
ENR001569,WMU00450,Fall 2024,2024,Completed,15,In-State,Online,2024-08-14
ENR001570,WMU00450,Fall 2025,2025,Enrolled,15,International,Regional Campus,2025-12-24
ENR001571,WMU00450,Spring 2024,2024,Completed,15,In-State,Main Campus,2024-07-11
ENR001572,WMU00450,Spring 2025,2025,Enrolled,12,In-State,Main Campus,2025-04-03
ENR001573,WMU00450,Fall 2023,2023,Withdrawn,15,Out-of-State,Online,2023-04-02
ENR001574,WMU00451,Fall 2024,2024,Enrolled,6,Out-of-State,Regional Campus,2024-04-14
ENR001575,WMU00451,Fall 2023,2023,Withdrawn,6,International,Regional Campus,2023-05-07
ENR001576,WMU00452,Fall 2023,2023,Enrolled,3,International,Online,2023-02-08
ENR001577,WMU00452,Spring 2024,2024,Enrolled,12,International,Online,2024-02-03
ENR001578,WMU00453,Fall 2024,2024,Completed,9,In-State,Regional Campus,2024-11-27
ENR001579,WMU00453,Fall 2025,2025,Completed,15,International,Online,2025-10-25
ENR001580,WMU00453,Spring 2024,2024,Enrolled,6,In-State,Online,2024-08-09
ENR001581,WMU00453,Spring 2025,2025,Completed,9,Out-of-State,Online,2025-12-13
ENR001582,WMU00453,Fall 2023,2023,Completed,3,Out-of-State,Online,2023-02-27
ENR001583,WMU00454,Fall 2025,2025,Withdrawn,6,In-State,Main Campus,2025-12-18
ENR001584,WMU00454,Spring 2024,2024,Enrolled,15,Out-of-State,Regional Campus,2024-07-14
ENR001585,WMU00454,Fall 2023,2023,Enrolled,15,Out-of-State,Main Campus,2023-04-06
ENR001586,WMU00455,Fall 2023,2023,Enrolled,12,Out-of-State,Online,2023-01-11
ENR001587,WMU00455,Fall 2024,2024,Enrolled,9,Out-of-State,Main Campus,2024-08-16
ENR001588,WMU00455,Fall 2025,2025,Completed,12,In-State,Online,2025-07-28
ENR001589,WMU00455,Spring 2024,2024,Enrolled,6,In-State,Regional Campus,2024-03-11
ENR001590,WMU00455,Spring 2025,2025,Completed,6,Out-of-State,Regional Campus,2025-07-28
ENR001591,WMU00456,Fall 2023,2023,Enrolled,3,In-State,Regional Campus,2023-07-16
ENR001592,WMU00456,Fall 2025,2025,Enrolled,3,In-State,Main Campus,2025-08-06
ENR001593,WMU00457,Spring 2024,2024,Enrolled,9,International,Regional Campus,2024-02-02
ENR001594,WMU00457,Fall 2024,2024,Enrolled,6,Out-of-State,Main Campus,2024-01-19
ENR001595,WMU00458,Fall 2023,2023,Enrolled,6,Out-of-State,Online,2023-02-09
ENR001596,WMU00458,Fall 2025,2025,Enrolled,15,International,Regional Campus,2025-02-27
ENR001597,WMU00459,Spring 2024,2024,Completed,6,In-State,Online,2024-10-08
ENR001598,WMU00459,Fall 2023,2023,Enrolled,9,Out-of-State,Online,2023-11-06
ENR001599,WMU00459,Fall 2025,2025,Withdrawn,12,Out-of-State,Regional Campus,2025-05-10
ENR001600,WMU00459,Fall 2024,2024,Withdrawn,12,In-State,Online,2024-11-11
ENR001601,WMU00460,Spring 2024,2024,Enrolled,6,In-State,Main Campus,2024-10-04
ENR001602,WMU00460,Spring 2025,2025,Enrolled,6,Out-of-State,Main Campus,2025-03-24
ENR001603,WMU00460,Fall 2023,2023,Enrolled,3,Out-of-State,Regional Campus,2023-06-19
ENR001604,WMU00461,Spring 2025,2025,Completed,3,International,Regional Campus,2025-05-23
ENR001605,WMU00461,Fall 2025,2025,Withdrawn,6,International,Main Campus,2025-06-06
ENR001606,WMU00461,Spring 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-01-02
ENR001607,WMU00462,Spring 2025,2025,Enrolled,12,Out-of-State,Main Campus,2025-06-24
ENR001608,WMU00462,Spring 2024,2024,Enrolled,12,International,Regional Campus,2024-03-01
ENR001609,WMU00462,Fall 2025,2025,Enrolled,6,Out-of-State,Main Campus,2025-08-11
ENR001610,WMU00462,Fall 2024,2024,Enrolled,6,In-State,Main Campus,2024-09-20
ENR001611,WMU00463,Fall 2024,2024,Enrolled,3,International,Online,2024-12-11
ENR001612,WMU00463,Spring 2024,2024,Enrolled,15,Out-of-State,Main Campus,2024-02-16
ENR001613,WMU00463,Fall 2025,2025,Enrolled,15,In-State,Main Campus,2025-06-22
ENR001614,WMU00463,Fall 2023,2023,Enrolled,15,International,Online,2023-09-19
ENR001615,WMU00463,Spring 2025,2025,Completed,15,In-State,Online,2025-12-26
ENR001616,WMU00464,Spring 2025,2025,Withdrawn,15,In-State,Online,2025-06-01
ENR001617,WMU00464,Fall 2024,2024,Completed,12,International,Main Campus,2024-08-27
ENR001618,WMU00465,Spring 2025,2025,Enrolled,9,International,Main Campus,2025-04-22
ENR001619,WMU00465,Spring 2024,2024,Enrolled,15,Out-of-State,Online,2024-01-17
ENR001620,WMU00465,Fall 2025,2025,Enrolled,6,In-State,Online,2025-04-13
ENR001621,WMU00465,Fall 2023,2023,Withdrawn,3,In-State,Main Campus,2023-05-18
ENR001622,WMU00465,Fall 2024,2024,Withdrawn,15,In-State,Regional Campus,2024-12-26
ENR001623,WMU00466,Fall 2025,2025,Completed,15,Out-of-State,Main Campus,2025-04-13
ENR001624,WMU00466,Fall 2023,2023,Enrolled,15,In-State,Regional Campus,2023-11-07
ENR001625,WMU00466,Spring 2024,2024,Withdrawn,3,In-State,Online,2024-11-08
ENR001626,WMU00466,Spring 2025,2025,Enrolled,12,In-State,Main Campus,2025-12-24
ENR001627,WMU00467,Spring 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-12-06
ENR001628,WMU00467,Fall 2024,2024,Enrolled,9,Out-of-State,Online,2024-09-23
ENR001629,WMU00467,Spring 2025,2025,Enrolled,15,In-State,Main Campus,2025-02-28
ENR001630,WMU00467,Fall 2025,2025,Enrolled,3,In-State,Online,2025-03-04
ENR001631,WMU00468,Fall 2024,2024,Completed,12,Out-of-State,Main Campus,2024-06-26
ENR001632,WMU00468,Fall 2023,2023,Enrolled,3,In-State,Online,2023-04-18
ENR001633,WMU00468,Fall 2025,2025,Enrolled,9,International,Main Campus,2025-02-06
ENR001634,WMU00468,Spring 2024,2024,Enrolled,6,In-State,Regional Campus,2024-12-18
ENR001635,WMU00468,Spring 2025,2025,Withdrawn,6,International,Online,2025-01-11
ENR001636,WMU00469,Spring 2025,2025,Enrolled,6,International,Regional Campus,2025-08-25
ENR001637,WMU00469,Fall 2023,2023,Enrolled,15,International,Main Campus,2023-11-25
ENR001638,WMU00469,Fall 2024,2024,Completed,12,Out-of-State,Online,2024-06-21
ENR001639,WMU00469,Spring 2024,2024,Enrolled,9,In-State,Main Campus,2024-08-07
ENR001640,WMU00469,Fall 2025,2025,Completed,3,Out-of-State,Main Campus,2025-11-12
ENR001641,WMU00470,Spring 2025,2025,Enrolled,3,In-State,Regional Campus,2025-09-18
ENR001642,WMU00470,Fall 2023,2023,Completed,3,In-State,Online,2023-08-18
ENR001643,WMU00470,Spring 2024,2024,Enrolled,15,In-State,Regional Campus,2024-01-26
ENR001644,WMU00470,Fall 2024,2024,Enrolled,9,Out-of-State,Regional Campus,2024-07-10
ENR001645,WMU00471,Fall 2023,2023,Enrolled,9,International,Online,2023-07-05
ENR001646,WMU00471,Fall 2025,2025,Enrolled,9,Out-of-State,Main Campus,2025-09-12
ENR001647,WMU00472,Spring 2025,2025,Withdrawn,9,In-State,Main Campus,2025-05-11
ENR001648,WMU00472,Fall 2024,2024,Enrolled,6,In-State,Regional Campus,2024-10-20
ENR001649,WMU00473,Fall 2024,2024,Enrolled,3,Out-of-State,Online,2024-02-06
ENR001650,WMU00473,Fall 2023,2023,Enrolled,15,International,Main Campus,2023-04-02
ENR001651,WMU00474,Fall 2024,2024,Enrolled,15,In-State,Online,2024-01-10
ENR001652,WMU00474,Fall 2023,2023,Enrolled,12,International,Online,2023-05-24
ENR001653,WMU00474,Fall 2025,2025,Enrolled,3,In-State,Main Campus,2025-10-01
ENR001654,WMU00474,Spring 2024,2024,Withdrawn,3,In-State,Online,2024-06-13
ENR001655,WMU00475,Fall 2024,2024,Completed,15,In-State,Main Campus,2024-06-06
ENR001656,WMU00475,Spring 2024,2024,Completed,6,International,Main Campus,2024-11-26
ENR001657,WMU00476,Spring 2025,2025,Enrolled,6,International,Regional Campus,2025-09-08
ENR001658,WMU00476,Spring 2024,2024,Enrolled,12,International,Regional Campus,2024-05-19
ENR001659,WMU00477,Spring 2025,2025,Enrolled,12,International,Regional Campus,2025-07-07
ENR001660,WMU00477,Spring 2024,2024,Enrolled,15,Out-of-State,Main Campus,2024-07-19
ENR001661,WMU00477,Fall 2023,2023,Completed,12,Out-of-State,Online,2023-04-20
ENR001662,WMU00478,Spring 2025,2025,Withdrawn,15,In-State,Main Campus,2025-07-19
ENR001663,WMU00478,Fall 2024,2024,Enrolled,6,International,Main Campus,2024-10-06
ENR001664,WMU00479,Spring 2024,2024,Enrolled,3,In-State,Regional Campus,2024-01-24
ENR001665,WMU00479,Fall 2025,2025,Withdrawn,3,In-State,Main Campus,2025-05-04
ENR001666,WMU00480,Spring 2024,2024,Withdrawn,3,In-State,Online,2024-04-15
ENR001667,WMU00480,Fall 2023,2023,Enrolled,6,International,Regional Campus,2023-02-28
ENR001668,WMU00481,Fall 2024,2024,Enrolled,12,International,Main Campus,2024-04-13
ENR001669,WMU00481,Spring 2025,2025,Enrolled,9,International,Regional Campus,2025-04-16
ENR001670,WMU00481,Spring 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-05-01
ENR001671,WMU00481,Fall 2025,2025,Withdrawn,12,In-State,Main Campus,2025-01-24
ENR001672,WMU00482,Fall 2025,2025,Enrolled,9,Out-of-State,Online,2025-03-14
ENR001673,WMU00482,Fall 2024,2024,Withdrawn,3,International,Main Campus,2024-10-15
ENR001674,WMU00482,Fall 2023,2023,Enrolled,9,International,Main Campus,2023-08-07
ENR001675,WMU00482,Spring 2024,2024,Withdrawn,9,Out-of-State,Online,2024-03-16
ENR001676,WMU00482,Spring 2025,2025,Withdrawn,6,In-State,Main Campus,2025-04-21
ENR001677,WMU00483,Spring 2025,2025,Enrolled,9,International,Online,2025-12-04
ENR001678,WMU00483,Spring 2024,2024,Completed,9,Out-of-State,Regional Campus,2024-07-01
ENR001679,WMU00483,Fall 2024,2024,Completed,3,In-State,Main Campus,2024-05-09
ENR001680,WMU00483,Fall 2023,2023,Completed,6,International,Regional Campus,2023-09-06
ENR001681,WMU00483,Fall 2025,2025,Completed,12,In-State,Main Campus,2025-01-11
ENR001682,WMU00484,Fall 2025,2025,Enrolled,6,International,Online,2025-12-25
ENR001683,WMU00484,Fall 2024,2024,Enrolled,12,International,Online,2024-10-07
ENR001684,WMU00484,Fall 2023,2023,Completed,12,International,Regional Campus,2023-06-04
ENR001685,WMU00484,Spring 2024,2024,Withdrawn,12,International,Main Campus,2024-04-11
ENR001686,WMU00484,Spring 2025,2025,Enrolled,3,Out-of-State,Online,2025-04-18
ENR001687,WMU00485,Spring 2025,2025,Enrolled,3,International,Main Campus,2025-04-14
ENR001688,WMU00485,Spring 2024,2024,Enrolled,3,Out-of-State,Online,2024-09-24
ENR001689,WMU00485,Fall 2025,2025,Enrolled,3,International,Regional Campus,2025-08-23
ENR001690,WMU00485,Fall 2023,2023,Enrolled,6,International,Main Campus,2023-04-12
ENR001691,WMU00486,Fall 2023,2023,Completed,3,Out-of-State,Main Campus,2023-05-21
ENR001692,WMU00486,Fall 2024,2024,Withdrawn,15,In-State,Main Campus,2024-06-08
ENR001693,WMU00487,Fall 2023,2023,Completed,15,International,Regional Campus,2023-04-02
ENR001694,WMU00487,Fall 2024,2024,Enrolled,12,International,Main Campus,2024-11-25
ENR001695,WMU00488,Spring 2025,2025,Enrolled,12,In-State,Main Campus,2025-09-19
ENR001696,WMU00488,Spring 2024,2024,Completed,6,Out-of-State,Main Campus,2024-07-23
ENR001697,WMU00489,Fall 2024,2024,Enrolled,3,International,Regional Campus,2024-01-22
ENR001698,WMU00489,Spring 2025,2025,Enrolled,9,In-State,Main Campus,2025-04-24
ENR001699,WMU00489,Fall 2025,2025,Enrolled,3,In-State,Main Campus,2025-04-05
ENR001700,WMU00489,Fall 2023,2023,Withdrawn,9,In-State,Regional Campus,2023-08-08
ENR001701,WMU00490,Fall 2023,2023,Enrolled,6,International,Online,2023-11-14
ENR001702,WMU00490,Fall 2025,2025,Enrolled,6,In-State,Online,2025-07-01
ENR001703,WMU00490,Fall 2024,2024,Enrolled,6,In-State,Regional Campus,2024-03-22
ENR001704,WMU00491,Fall 2023,2023,Withdrawn,6,In-State,Online,2023-04-23
ENR001705,WMU00491,Fall 2025,2025,Enrolled,6,International,Regional Campus,2025-12-18
ENR001706,WMU00491,Spring 2025,2025,Completed,15,International,Online,2025-08-06
ENR001707,WMU00491,Fall 2024,2024,Completed,15,International,Regional Campus,2024-04-15
ENR001708,WMU00491,Spring 2024,2024,Enrolled,12,International,Online,2024-05-11
ENR001709,WMU00492,Fall 2025,2025,Withdrawn,6,Out-of-State,Online,2025-09-15
ENR001710,WMU00492,Spring 2024,2024,Completed,3,In-State,Regional Campus,2024-03-02
ENR001711,WMU00492,Fall 2024,2024,Completed,6,In-State,Regional Campus,2024-08-13
ENR001712,WMU00492,Fall 2023,2023,Enrolled,15,In-State,Regional Campus,2023-03-18
ENR001713,WMU00493,Spring 2024,2024,Completed,15,International,Main Campus,2024-04-18
ENR001714,WMU00493,Fall 2025,2025,Enrolled,15,Out-of-State,Regional Campus,2025-09-03
ENR001715,WMU00493,Fall 2023,2023,Enrolled,9,Out-of-State,Regional Campus,2023-03-27
ENR001716,WMU00494,Fall 2023,2023,Enrolled,6,In-State,Regional Campus,2023-11-03
ENR001717,WMU00494,Spring 2025,2025,Enrolled,15,International,Online,2025-02-14
ENR001718,WMU00494,Spring 2024,2024,Enrolled,15,International,Online,2024-08-06
ENR001719,WMU00495,Fall 2024,2024,Enrolled,3,International,Main Campus,2024-02-11
ENR001720,WMU00495,Fall 2023,2023,Completed,6,In-State,Main Campus,2023-12-07
ENR001721,WMU00495,Spring 2025,2025,Enrolled,12,Out-of-State,Regional Campus,2025-11-12
ENR001722,WMU00495,Fall 2025,2025,Completed,3,In-State,Regional Campus,2025-03-12
ENR001723,WMU00496,Spring 2025,2025,Enrolled,9,In-State,Main Campus,2025-09-27
ENR001724,WMU00496,Fall 2023,2023,Completed,6,International,Regional Campus,2023-09-16
ENR001725,WMU00496,Fall 2024,2024,Withdrawn,9,International,Main Campus,2024-03-06
ENR001726,WMU00496,Spring 2024,2024,Completed,9,International,Main Campus,2024-06-13
ENR001727,WMU00497,Fall 2023,2023,Enrolled,15,In-State,Regional Campus,2023-05-08
ENR001728,WMU00497,Spring 2025,2025,Enrolled,12,International,Online,2025-02-12
ENR001729,WMU00497,Spring 2024,2024,Enrolled,15,International,Main Campus,2024-07-13
ENR001730,WMU00497,Fall 2025,2025,Enrolled,15,In-State,Online,2025-03-26
ENR001731,WMU00497,Fall 2024,2024,Completed,9,In-State,Online,2024-06-22
ENR001732,WMU00498,Fall 2024,2024,Completed,6,Out-of-State,Regional Campus,2024-01-18
ENR001733,WMU00498,Fall 2025,2025,Withdrawn,3,In-State,Online,2025-04-08
ENR001734,WMU00499,Fall 2025,2025,Completed,15,In-State,Main Campus,2025-02-02
ENR001735,WMU00499,Spring 2025,2025,Enrolled,9,In-State,Online,2025-05-27
ENR001736,WMU00499,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-12-01
ENR001737,WMU00499,Spring 2024,2024,Enrolled,9,International,Main Campus,2024-09-16
ENR001738,WMU00499,Fall 2023,2023,Enrolled,12,International,Main Campus,2023-07-23
ENR001739,WMU00500,Fall 2025,2025,Enrolled,9,In-State,Regional Campus,2025-02-05
ENR001740,WMU00500,Fall 2023,2023,Completed,12,International,Online,2023-12-06
ENR001741,WMU00500,Spring 2024,2024,Completed,15,International,Regional Campus,2024-11-24
ENR000026,WMU00008,Spring 2025,2025,Completed,12,In-State,Regional Campus,2025-05-12
